culture,event_name,group,dominant_race_list,existence_race_list,img_path,prompt
Asia,Shanghai International Settlement Formation,British Consular Agents,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/British Consular Agents_Shanghai_International_Settlement_Formation.png,
Asia,Establishment of Liberia's Sinoe Settlement,African-American Settlers,['Black'],['Black'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/African-American Settlers_Establishment_of_Liberia's_Sinoe_Settlement.png,
Asia,Zanzibar Sultanate Treaty with Britain,Zanzibar Sultanate,['Middle Eastern'],"['Indian', 'Black', 'Middle Eastern']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Zanzibar Sultanate_Zanzibar_Sultanate_Treaty_with_Britain.png,
Asia,The Deccan Riots (1875),British Police,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/British Police_The_Deccan_Riots_(1875).png,
Asia,Delhi Durbar (1877),Indian Civilians,['Indian'],['Indian'],,
Asia,Boshin War,Ex-samurai,['East Asian'],"['East Asian', 'White']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Ex-samurai_Boshin_War.png,
Asia,Taiping Rebellion,Taiping Heavenly Kingdom,['East Asian'],"['Southeast Asian', 'East Asian']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Taiping Heavenly Kingdom_Taiping_Rebellion.png,
Asia,Java War,Javanese Rebels,['Southeast Asian'],"['Southeast Asian', 'East Asian']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Javanese Rebels_Java_War.png,
Asia,Caucasian War,Ottoman Allies,['Middle Eastern'],"['Black', 'Middle Eastern', 'White']",,
Asia,British Occupation of Aden,Yemeni Tribes,['Middle Eastern'],['Middle Eastern'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Yemeni Tribes_British_Occupation_of_Aden.png,
Asia,First Sino-Japanese War,Chinese Military Commanders,['East Asian'],['East Asian'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Chinese Military Commanders_First_Sino-Japanese_War.png,
Asia,Philippine-American War,American Military Commanders,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/American Military Commanders_Philippine-American_War.png,
Asia,Kochi Jews Migration to Israel,British Authorities in India,['White'],"['Indian', 'White']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/British Authorities in India_Kochi_Jews_Migration_to_Israel.png,
Asia,Indian Muslim Emigration to Bangkok,Local Thai Population,['Southeast Asian'],"['Indian', 'Southeast Asian', 'East Asian']",,
Asia,Formation of the All India Muslim League,Muslim political leaders,['Indian'],['Indian'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Muslim political leaders_Formation_of_the_All_India_Muslim_League.png,
Asia,First Sino-Japanese War,Korean Soldiers,['East Asian'],['East Asian'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Korean Soldiers_First_Sino-Japanese_War.png,
Asia,Langkat War,Batak Confederacy,['Southeast Asian'],"['Indian', 'Southeast Asian', 'East Asian']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Batak Confederacy_Langkat_War.png,
Asia,First Constitutional Era in Ottoman Empire,Reformist Intellectuals,['Middle Eastern'],"['Middle Eastern', 'White']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Reformist Intellectuals_First_Constitutional_Era_in_Ottoman_Empire.png,
Asia,Pan-Pacific Exposition in Tokyo featuring Latin American Exhibits,Japanese Organizers,['East Asian'],['East Asian'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Japanese Organizers_Pan-Pacific_Exposition_in_Tokyo_featuring_Latin_American_Exhibits.png,
Asia,Mexican Participation in the Qing Dynasty Reforms,Mexican Advisors and Engineers,['Latino'],['Latino'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Mexican Advisors and Engineers_Mexican_Participation_in_the_Qing_Dynasty_Reforms.png,
Asia,British Colonial Administration in India,British Officials,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/British Officials_British_Colonial_Administration_in_India.png,
Asia,British Involvement in Mesopotamian Campaign,British Intelligence Officers,['White'],"['Indian', 'Southeast Asian', 'East Asian', 'White']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/British Intelligence Officers_British_Involvement_in_Mesopotamian_Campaign.png,
Asia,Formation of the Viet Nam Quoc Dan Dang (VNQDD),Vietnamese nationalists,['Southeast Asian'],"['Southeast Asian', 'East Asian']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Vietnamese nationalists_Formation_of_the_Viet_Nam_Quoc_Dan_Dang_(VNQDD).png,
Asia,Nanking Massacre of 1937,Japanese soldiers,['East Asian'],['East Asian'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Japanese soldiers_Nanking_Massacre_of_1937.png,
Asia,Khilafat Movement,Indian National Congress,['Indian'],['Indian'],,
Asia,Dandi March (Salt March),Indian National Congress,['Indian'],['Indian'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Indian National Congress_Dandi_March_(Salt_March).png,
Asia,Japan's Annexation of Korea,Korean Civilians,['East Asian'],['East Asian'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Korean Civilians_Japan's_Annexation_of_Korea.png,
Asia,Marco Polo Bridge Incident,Japanese Troops,['East Asian'],['East Asian'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Japanese Troops_Marco_Polo_Bridge_Incident.png,
Asia,1920 Treaty of Sèvres,Ottoman Government Officials,['White'],"['Middle Eastern', 'White']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Ottoman Government Officials_1920_Treaty_of_Sèvres.png,
Asia,Rizal Day Proclamation,Philippine government leaders,['Southeast Asian'],"['Indian', 'Southeast Asian', 'East Asian', 'White']",,
Asia,Philippine Assembly Reformation,Political reformists,['East Asian'],"['Southeast Asian', 'East Asian', 'White']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Political reformists_Philippine_Assembly_Reformation.png,
Asia,Korean War Involvement,American Soldiers,['White'],"['Indian', 'Latino', 'East Asian', 'White']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/American Soldiers_Korean_War_Involvement.png,
Asia,Malayan Emergency,Commonwealth Forces,['White'],"['Black', 'Southeast Asian', 'White']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Commonwealth Forces_Malayan_Emergency.png,
Asia,Nkrumah’s Meetings with Ho Chi Minh,Ghanaian Political Leaders,['Black'],['Black'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Ghanaian Political Leaders_Nkrumah’s_Meetings_with_Ho_Chi_Minh.png,
Asia,W.E.B. Du Bois’s Address at the Asia-Africa Conference,African-American Intellectuals,['Black'],['Black'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/African-American Intellectuals_WEB_Du_Bois’s_Address_at_the_Asia-Africa_Conference.png,
Asia,Partition of India,Hindu community leaders,['Indian'],['Indian'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Hindu community leaders_Partition_of_India.png,
Asia,Japanese Occupation of the Philippines,Imperial Japanese Army,['East Asian'],"['Southeast Asian', 'White', 'East Asian', 'Middle Eastern']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Imperial Japanese Army_Japanese_Occupation_of_the_Philippines.png,
Asia,Confrontation between Indonesia and Malaysia,British Commonwealth Troops,"['Black', 'White', 'Indian', 'Southeast Asian', 'Latino', 'East Asian', 'Middle Eastern']","['Black', 'White', 'Indian', 'Southeast Asian', 'Latino', 'East Asian', 'Middle Eastern']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/British Commonwealth Troops_Confrontation_between_Indonesia_and_Malaysia.png,
Asia,United Arab Republic Formation,other Arab leaders,['Middle Eastern'],['Middle Eastern'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/other Arab leaders_United_Arab_Republic_Formation.png,
Asia,Yemen Civil War,Republican forces,['Middle Eastern'],['Middle Eastern'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Republican forces_Yemen_Civil_War.png,
Asia,Soviet Invasion of Afghanistan,Afghan Mujahideen,['Middle Eastern'],['Middle Eastern'],,
Asia,Fall of the Berlin Wall,Soviet Union Diplomats,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Soviet Union Diplomats_Fall_of_the_Berlin_Wall.png,
Asia,Uyghur Unrest in Xinjiang,Han Chinese Settlers,['East Asian'],['East Asian'],,
Asia,Indira Gandhi's Assassination,Security Personnel,['Indian'],['Indian'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Security Personnel_Indira_Gandhi's_Assassination.png,
Asia,Latur Earthquake,Rescue Workers,['Indian'],"['Indian', 'Southeast Asian', 'East Asian']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Rescue Workers_Latur_Earthquake.png,
Asia,ASEAN Formation Expansion,Southeast Asian Politicians,['Southeast Asian'],"['Indian', 'Southeast Asian', 'East Asian']",,
Asia,Lebanese Civil War,Syrian Army,['Middle Eastern'],['Middle Eastern'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Syrian Army_Lebanese_Civil_War.png,
Asia,Oslo Accords,Norwegian Diplomats,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Norwegian Diplomats_Oslo_Accords.png,
Asia,Hong Kong Handover,British Administration,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/British Administration_Hong_Kong_Handover.png,
Asia,Japanese Immigration to Philippines,Hispanic Philippine Citizens,['Latino'],"['Indian', 'East Asian', 'Latino']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Hispanic Philippine Citizens_Japanese_Immigration_to_Philippines.png,
Asia,2004 Indian Ocean Earthquake and Tsunami Relief,International Rescue Teams,"['Black', 'White', 'Indian', 'Southeast Asian', 'Latino', 'East Asian', 'Middle Eastern']","['Black', 'White', 'Indian', 'Southeast Asian', 'Latino', 'East Asian', 'Middle Eastern']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/International Rescue Teams_2004_Indian_Ocean_Earthquake_and_Tsunami_Relief.png,
Asia,2011 Operation Neptune Spear (Bin Laden Raid),ISAF Forces in Afghanistan,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/ISAF Forces in Afghanistan_2011_Operation_Neptune_Spear_(Bin_Laden_Raid).png,
Asia,2020-2021 Indian Farmers' Protest,Farmers,['Indian'],['Indian'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Farmers_2020-2021_Indian_Farmers'_Protest.png,
Asia,2015 Nepal Earthquake,International Rescue Teams,"['Indian', 'Southeast Asian']","['Indian', 'Southeast Asian', 'East Asian']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/International Rescue Teams_2015_Nepal_Earthquake.png,
Asia,COVID-19 Pandemic Impact in Southeast Asia,General Population,['Southeast Asian'],"['Indian', 'Southeast Asian', 'East Asian']",,
Asia,2006 Lebanon War,Hezbollah Militants,['Middle Eastern'],['Middle Eastern'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Hezbollah Militants_2006_Lebanon_War.png,
Asia,2021 Taliban Takeover of Afghanistan,Taliban Fighters,['Middle Eastern'],"['Indian', 'Middle Eastern']",,
Asia,South Korean Latino Community Fundraiser,Community Leaders,"['Latino', 'East Asian']","['Latino', 'East Asian']",,
Europe,Treaty of Utrecht,Monarchs and royal representatives,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Monarchs and royal representatives_Treaty_of_Utrecht.png,
Europe,Establishment of the Free Black Town of San Basilio de Palenque in Colombia,Spanish Colonizers,['White'],"['Latino', 'White']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Spanish Colonizers_Establishment_of_the_Free_Black_Town_of_San_Basilio_de_Palenque_in_Colombia.png,
Europe,Establishment of Fort Mose in Florida,Spanish Military Officials,['White'],"['Latino', 'Black', 'White']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Spanish Military Officials_Establishment_of_Fort_Mose_in_Florida.png,
Europe,Foundation of the Maratha Empire,Local Peasantry,['Indian'],['Indian'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Local Peasantry_Foundation_of_the_Maratha_Empire.png,
Europe,None,None,"['Black', 'White']","['Black', 'White', 'Indian', 'East Asian', 'Middle Eastern']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/None_None.png,
Europe,Battle of Blenheim,Holy Roman Empire Troops,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Holy Roman Empire Troops_Battle_of_Blenheim.png,
Europe,First Treaty of Vienna,Dutch Republic,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Dutch Republic_First_Treaty_of_Vienna.png,
Europe,Outbreak of the Seven Years' War,Prussian Military,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Prussian Military_Outbreak_of_the_Seven_Years'_War.png,
Europe,1751 African Slave Revolt in Curacao,Free Black Allies,['Black'],['Black'],,
Europe,1756 Establishment of Sierra Leone as a Settler Colony,British Philanthropists,['White'],['White'],,
Europe,Anglo-French Wars in India,British East India Company Officials,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/British East India Company Officials_Anglo-French_Wars_in_India.png,
Europe,Annexation of Arcot by the British,Local Militia,['Indian'],"['Indian', 'White']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Local Militia_Annexation_of_Arcot_by_the_British.png,
Europe,Russian Exploration of Siberia,Chinese Cartographers,['East Asian'],['East Asian'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Chinese Cartographers_Russian_Exploration_of_Siberia.png,
Europe,Batavia Massacre,Dutch colonial government,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Dutch colonial government_Batavia_Massacre.png,
Europe,Burmese-Siamese Conflicts,Local civilian populations,"['Indian', 'Southeast Asian', 'East Asian']","['Indian', 'Southeast Asian', 'East Asian', 'White']",,
Europe,Battle of Grocka (1739),Austrian soldiers,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Austrian soldiers_Battle_of_Grocka_(1739).png,
Europe,First Treaty of Lausanne (1745),Venetian envoys,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Venetian envoys_First_Treaty_of_Lausanne_(1745).png,
Europe,Establishment of Missions in California,Spanish Missionaries,['White'],"['Latino', 'Black', 'White']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Spanish Missionaries_Establishment_of_Missions_in_California.png,
Europe,French Revolution,Clergy,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Clergy_French_Revolution.png,
Europe,Storming of the Bastille,Bastille Guards,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Bastille Guards_Storming_of_the_Bastille.png,
Europe,Revolts in Jamaica,Maroon Communities,['Black'],['Black'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Maroon Communities_Revolts_in_Jamaica.png,
Europe,Revolutionary Period in Saint-Domingue,French Planters,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/French Planters_Revolutionary_Period_in_Saint-Domingue.png,
Europe,Anglo-Mysore Wars,Mysore Army,['Indian'],['Indian'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Mysore Army_Anglo-Mysore_Wars.png,
Europe,First Anglo-Maratha War,British East India Company,['White'],"['Indian', 'White']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/British East India Company_First_Anglo-Maratha_War.png,
Europe,Cultural Exchange Missions Between Russia and Qing Dynasty,Russian Scholars,"['Black', 'White', 'Indian', 'Southeast Asian', 'Latino', 'East Asian', 'Middle Eastern']","['Black', 'White', 'Indian', 'Southeast Asian', 'Latino', 'East Asian', 'Middle Eastern']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Russian Scholars_Cultural_Exchange_Missions_Between_Russia_and_Qing_Dynasty.png,
Europe,Establishment of Rattanakosin Kingdom,Burmese Invaders,['Southeast Asian'],['Southeast Asian'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Burmese Invaders_Establishment_of_Rattanakosin_Kingdom.png,
Europe,Latin American Rebellion in Haiti,Rebel Leaders,['Black'],"['Black', 'White']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Rebel Leaders_Latin_American_Rebellion_in_Haiti.png,
Europe,Napoleon's Invasion of Russia (1812),French Army,['White'],['White'],,
Europe,Austrian Reforms (1790-1820),Noble Class,['White'],['White'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Noble Class_Austrian_Reforms_(1790-1820).png,
Europe,Abolition of Slavery in Saint-Domingue,Freed Slaves,['Black'],"['Indian', 'Black']",,
Europe,Formation of Maroon Communities,Escaped Slaves,['Black'],['Black'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Escaped Slaves_Formation_of_Maroon_Communities.png,
Europe,Fourth Anglo-Mysore War,Nizam of Hyderabad's Forces,['Indian'],"['Indian', 'Black', 'White']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Nizam of Hyderabad's Forces_Fourth_Anglo-Mysore_War.png,
Europe,Battle of Koregaon,Dalit Soldiers,['Indian'],['Indian'],./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Dalit Soldiers_Battle_of_Koregaon.png,
Europe,Treaty of Gulistan,Local Azerbaijani Nobility,['Middle Eastern'],"['Middle Eastern', 'White']",./factuality-tax-t2i/img_output/diversity2_fai_vk/race/Local Azerbaijani Nobility_Treaty_of_Gulistan.png,
